Datetime,Tweet.URL,Tweet.Id,Tweet.User.Id,Text,Username,User.Location,replyCount,retweetCount,likeCount,quoteCount,language,retweetedTweet,quotedTweet,mentionedUsers,clean_text,date,month,week,sentiment_score,sentiment_label
2020-05-11 01:54:45+00:00,https://twitter.com/Usagi_Ayatsuki/status/1259663202381524992,1.259663202381525e+18,797565152.0,😈 filters are my make up for covid. 🤖 https://t.co/7r3avu1lK1,Usagi_Ayatsuki,Singapore,0,1,2,0,en,,,,filters make covid,2020-05-11,5,20,0.4588,positive
2020-05-11 00:52:09+00:00,https://twitter.com/safidoncity/status/1259647446432403457,1.2596474464324035e+18,45068671.0,Your favorite wish post COVID,safidoncity,Singapore,0,0,0,0,en,,,,favorite wish post covid,2020-05-11,5,20,0.6908,positive
2020-05-11 00:16:35+00:00,https://twitter.com/nzrnrdn/status/1259638498014814208,1.2596384980148142e+18,160905689.0,coronavirus got me missing those damn safety videos they make you watch on the plane,nzrnrdn,MAKE OUT HILL,0,0,0,0,en,,,,coronavirus got missing damn safety videos make watch plane,2020-05-11,5,20,-0.2732,negative
2020-05-10 23:09:42+00:00,https://twitter.com/SolomanPrabuR/status/1259621665861849089,1.259621665861849e+18,1.1049974435386286e+18,Awesome. 🤩 Please be considerate &amp; order online instead of going in person and crowding it 😏 It will help this covid season 😇 You know it’s gonna be flooded if ya go in person right? 😬 https://t.co/7lWZppEmWf,SolomanPrabuR,Antarctica,0,0,0,0,en,,https://twitter.com/ChannelNewsAsia/status/1259393124662513664,,awesome please considerate amp order online instead going person crowding help covid season know gonna flooded ya go person right,2020-05-10,5,19,0.9118,positive
2020-05-10 22:49:27+00:00,https://twitter.com/rosse_tdl/status/1259616568331378688,1.2596165683313787e+18,9.51003964119466e+17,"#Singapore #covid_19 #10thmay #2020 update.. Always praying for the numbers to go down soon.. ✌🏼☺️☺️
.

#rcssingapore 
#singapore_insta 
#singapore🇸🇬 
#singaporecity 
#coronavirusoutbreak 
#covıd19pandemic 
#covıd19… https://t.co/PAuAziIv8j",rosse_tdl,,0,0,0,0,en,,,,update always praying numbers go soon d d,2020-05-10,5,19,0.8934,positive
2020-05-10 22:48:06+00:00,https://twitter.com/elcheverino/status/1259616231918759936,1.25961623191876e+18,984091136.0,"Dave Eggers serves it up fresh. 

Flattening the Truth on Coronavirus https://t.co/eWyYbgBVdD",elcheverino,"Abu Dhabi, United Arab Emirate",0,0,1,0,en,,,,dave eggers serves fresh flattening truth coronavirus,2020-05-10,5,19,0.5574,positive
2020-05-10 22:09:05+00:00,https://twitter.com/kinkongking/status/1259606410892992513,1.2596064108929923e+18,72488520.0,@makqayyum Oh man.. kalau tkde covid at least can go for pre natal massage kan! Last trimester ni.. we can do dis!!,kinkongking,Narnia ,0,0,1,0,en,,,,oh man kalau tkde covid least can go pre natal massage kan last trimester ni can dis,2020-05-10,5,19,0.0,neutral
2020-05-10 17:58:01+00:00,https://twitter.com/saefarq/status/1259543228941918208,1.2595432289419182e+18,23457580.0,Covid-19 Crisis - Stress Test for Companies' Recruitment and Retention | @wantedlysg #recruitment #COVID19 https://t.co/Y6ubt1xcAh,saefarq,"ÜT: 1.2908334,103.8240933",0,0,0,0,en,,,"[User(username='wantedlysg', displayname='Wantedly Singapore', id=809237378460061696, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",covid crisis stress test companies recruitment retention,2020-05-10,5,19,-0.7845,negative
2020-05-10 15:56:26+00:00,https://twitter.com/CityServOffices/status/1259512629124423681,1.2595126291244237e+18,9.125424569980109e+17,"Happy Mother's Day to all supermoms!
. 
#MothersDay #motherday2020 #motherhood #cityservicedoffices #servicedoffices #business #work #success #successful #businessowner #company #stayhome #StaySafe #COVID19 #coronavirus https://t.co/1haHeIWN0b",CityServOffices,Singapore,0,0,0,0,en,,,,happy mother s day supermoms,2020-05-10,5,19,0.9098,positive
2020-05-10 14:44:55+00:00,https://twitter.com/mickmassey11/status/1259494634197184514,1.2594946341971843e+18,509063532.0,"@AlexCrawfordSky The use of masks in countries like Hong Kong, Taiwan and Vietnam was already a common cultural thing before COVID. We were told not to wear them in Singapore, that was the WHO advice. Why always having a go at the UK when most if not all countries have changed their policies.",mickmassey11,Dulwich College Singapore,0,0,3,1,en,,,"[User(username='AlexCrawfordSky', displayname='Alex Crawford', id=86271665, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",use masks countries like hong kong taiwan vietnam already common cultural thing covid told wear singapore advice always go uk countries changed policies,2020-05-10,5,19,0.3612,positive
2020-05-10 14:31:41+00:00,https://twitter.com/aarontay/status/1259491302812475393,1.2594913028124754e+18,15196090.0,"""The biomedical repository would no longer accept manuscripts making predictions about treatments for COVID-19 solely on the basis of computational work."" https://t.co/6F015OQOVs",aarontay,Singapore  ,0,1,2,0,en,,https://twitter.com/RickyPo/status/1259393681515261952,,biomedical repository longer accept manuscripts making predictions treatments covid solely basis computational work,2020-05-10,5,19,-0.5242,negative
2020-05-10 13:10:31+00:00,https://twitter.com/dl_818/status/1259470875855732742,1.2594708758557327e+18,7.9092006682078e+17,"@vonnie_smith865 @derekphillips Hello, did this work?? My brother’s wedding has been postponed due to Covid-19, and so i cancelled the Airbnb bookings, but they’re refusing to refund us!! They are on my offering to return the service fees 😒",dl_818,Singapore,0,0,0,0,en,,,"[User(username='derekphillips', displayname='Derek Phillips', id=260548362, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",hello work brothers wedding postponed due covid cancelled airbnb bookings theyre refusing refund us offering return service fees,2020-05-10,5,19,-0.7603,negative
2020-05-10 12:11:49+00:00,https://twitter.com/Jazz_Moser/status/1259456103898730496,1.2594561038987305e+18,8.320233946022789e+17,@ShellyAshwill Outside of COVID  there are more battles!,Jazz_Moser,Singapore,0,0,0,0,en,,,"[User(username='ShellyAshwill', displayname='Shelly Ashwill', id=1093160979163041795, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",outside covid battles,2020-05-10,5,19,-0.4914,negative
2020-05-10 12:08:22+00:00,https://twitter.com/CastheMess/status/1259455237301186562,1.2594552373011863e+18,235210809.0,#circuitbreaker has got me like... HALP! @ Singapore https://t.co/oi55iWFcpX,CastheMess,Singapore,0,0,0,0,en,,,,got like halp singapore,2020-05-10,5,19,0.4199,positive
2020-05-10 11:37:49+00:00,https://twitter.com/anthonychong/status/1259447546298105856,1.2594475462981059e+18,20567064.0,"Ain’t coming to a canned food near you, abalone with pasta in smoked octopus oil n a little bit of saffron #homecooked #circuitbreaker @ Singapore https://t.co/vOg4RzVfkG",anthonychong,singapore,0,0,0,0,en,,,,aint coming canned food near abalone pasta smoked octopus oil n little bit saffron singapore,2020-05-10,5,19,0.0,neutral
2020-05-10 10:14:08+00:00,https://twitter.com/sbeloussov/status/1259426488262299649,1.2594264882622996e+18,169642818.0,"The new world has new rules! I am sure some religions were hoping for these kinds of kisses for 1000s of years, COVID-19 was more efficient and got to some of it in just few months ... @ Singapore https://t.co/15PeWHCY3F",sbeloussov,Singapore,0,0,1,0,en,,,,new world new rules sure religions hoping kinds kisses years covid efficient got just months singapore,2020-05-10,5,19,0.8953,positive
2020-05-10 10:00:09+00:00,https://twitter.com/dr_ashok0124/status/1259422969757130753,1.2594229697571308e+18,29421696.0,"#COVID__19 #covid19 ... Kids and #masks... #children , #mayoclinic https://t.co/KvoBVmMQIi",dr_ashok0124,Singapore,0,0,0,0,en,,https://twitter.com/MayoClinic/status/1258800132314857474,,kids,2020-05-10,5,19,0.0,neutral
2020-05-10 08:43:23+00:00,https://twitter.com/Cocinero_1228/status/1259403648850771968,1.259403648850772e+18,306729753.0,@CharlIrosh @JamieAlonzo @prinsesachinita @MissMarisRacal We all have our individual crafts &amp;/or talents let’s use that. They can b influencers but not in this field. The least thing they can do is #HELP Im an OFW &amp; I just lost my job &amp; am on #circuitbreaker here in SG &amp; all I can do is follow&amp;move forward as soon as I reach my homeland,Cocinero_1228,SINGAPORE,1,0,1,0,en,,,"[User(username='CharlIrosh', displayname='Charl Irosh', id=848214290544771072, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='JamieAlonzo', displayname='Jamie Alexandre Alonzo', id=1237268171226144768, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='prinsesachinita', displayname='kim chiu', id=1498628336, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='MissMarisRacal', displayname='Maris Racal', id=628808642, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",individual crafts amp talents lets use can b influencers field least thing can im ofw amp just lost job amp sg amp can follow amp move forward soon reach homeland,2020-05-10,5,19,0.5926,positive
2020-05-10 08:40:13+00:00,https://twitter.com/sarahcottle/status/1259402851660390400,1.2594028516603904e+18,14302278.0,I won’t apologise #ChipsNotFries #HomeMade #circuitbreakersg #BlastFromThePast #Covid_19 https://t.co/USx4ZBhfD9,sarahcottle,Singapore,0,0,13,0,en,,,,wont apologise,2020-05-10,5,19,0.3818,positive
2020-05-10 07:58:31+00:00,https://twitter.com/ikuan/status/1259392360540254209,1.2593923605402542e+18,20780492.0,"Once a week zoom fitness for me.
This people are awesome, I was doing half pace most of the time 😂
.
•
.
•
.
#ikphoto #stayhome #homeworkout #circuitbreaker #ikcg #teamikuan #fitness #workout @ Woodlands, Singapore https://t.co/UVWBBsqcm7",ikuan,"ÜT: 1.297423,103.853204",0,0,0,0,en,,,,week zoom fitness people awesome half pace time woodlands singapore,2020-05-10,5,19,0.8807,positive
2020-05-10 06:21:51+00:00,https://twitter.com/marysaywhuuut/status/1259368033195155460,1.2593680331951555e+18,2167117843.0,"Happy mother's day to me and to all the mothers out there! JIAYOU!
.
.
.
#stayhome #staysafe #circuitbreaker #motherof3 @ Tampines New Town https://t.co/bFolzT7gVQ",marysaywhuuut,Espanol,0,0,0,0,en,,,,happy mother s day mothers jiayou tampines new town,2020-05-10,5,19,0.6467,positive
2020-05-10 06:00:26+00:00,https://twitter.com/King_Crackers/status/1259362640935055360,1.259362640935055e+18,1888144050.0,@NoraReed if robert pattinson dies of raw uncut covid by contracting it from bats from this movie or the other one I'm going to be very upset,King_Crackers,Singapore,1,0,1,0,en,,,"[User(username='NoraReed', displayname='the beads haver', id=13854472, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",robert pattinson dies raw uncut covid contracting bats movie one m going upset,2020-05-10,5,19,-0.4391,negative
2020-05-10 04:38:55+00:00,https://twitter.com/hongruilee/status/1259342127055745025,1.259342127055745e+18,364566794.0,"#circuitbreakingorange day 34 - #google #maps says I've traveled a grand total of 3km and visited 3 places in April 2020. Lol I've totally stayed at home since the CB started.

#covid_19 #stayhome #stayathome… https://t.co/zZeyosD9a4",hongruilee,Singapore,0,0,0,0,en,,,,day says ve traveled grand total visited places april lol ve totally stayed home since cb started,2020-05-10,5,19,0.7003,positive
2020-05-10 03:22:49+00:00,https://twitter.com/TinaJGoh/status/1259322977667014656,1.2593229776670147e+18,23200968.0,"They say that life will NOT be the same after the #CircuitBreaker 🤔🤷

☑️ Truth be told NOT until the vaccine is found! But what about work, jobs, business? 
✅ It's probably be remain status quo. WFH, social… https://t.co/BnWojzFiDp",TinaJGoh,Singapore,0,0,0,0,en,,,,say life truth told vaccine found work jobs business s probably remain status quo wfh social,2020-05-10,5,19,0.2363,positive
2020-05-10 02:16:25+00:00,https://twitter.com/PurpleHaayz/status/1259306266033295360,1.259306266033295e+18,43733588.0,"Me posting my cashapp 
Just in case...you never know
#cashapp #mothersday
#celebrities #ig #quarantine 
#covid_19 #coronavirus 
#🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️ #essential 
#essentialworkers #420
#purple #sisters #daughters
#sons @… https://t.co/whBXsluQdv",PurpleHaayz,Earth,0,6,0,0,en,,,,posting cashapp just case never know,2020-05-10,5,19,0.0,neutral
2020-05-10 02:07:45+00:00,https://twitter.com/leehsienloong/status/1259304088061108224,1.2593040880611082e+18,34568673.0,"Happy #MothersDay to all mummies! Celebrations are a little different now due to COVID-19. To all mothers, take heart that your efforts are deeply appreciated, &amp; that you are loved &amp; cherished, even if you may not feel it all the time. – LHL https://t.co/vW0Pm37UZ3 https://t.co/NhYx2gTOns",leehsienloong,,23,76,589,7,en,,,,happy mummies celebrations little different now due covid mothers take heart efforts deeply appreciated amp loved amp cherished even may feel time lhl,2020-05-10,5,19,0.9637,positive
2020-05-10 01:57:42+00:00,https://twitter.com/RamanathanJega2/status/1259301555380957184,1.2593015553809572e+18,1.1721324266649068e+18,COVID-19 test result in minutes! ‘Feluda’ India’s first paper strip test; check details https://t.co/x8rIWZcj67 via @FinancialXpress,RamanathanJega2,Singapore,0,0,0,0,en,,,"[User(username='FinancialXpress', displayname='FinancialXpress', id=50279781, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",covid test result minutes feluda indias first paper strip test check details,2020-05-10,5,19,0.0,neutral
2020-05-10 01:51:22+00:00,https://twitter.com/joshuawjj/status/1259299964326379527,1.2592999643263795e+18,116704295.0,Showers of blessings be upon all the mums today. #happymothersday #sabbath #circuitbreaker #2020 @ Singapore https://t.co/YuTqFd4f8J,joshuawjj,Singapore,0,0,0,0,en,,,,showers blessings upon mums today singapore,2020-05-10,5,19,0.5423,positive
2020-05-10 00:58:36+00:00,https://twitter.com/bernardlim108/status/1259286685520551940,1.259286685520552e+18,2378489462.0,"#Covid-19 #coronavirus has proved to us that everything around us is temporary. Work, gym, church, barbers, malls, bars and restaurants are all gone in the last (countless) #circuitbreaker days. We have all adjusted… https://t.co/wDSkF8h0tl",bernardlim108,Singapore,0,0,0,0,en,,,,proved us everything around us temporary work gym church barbers malls bars restaurants gone last countless days adjusted,2020-05-10,5,19,0.0,neutral
2020-05-10 00:10:56+00:00,https://twitter.com/gopal_rathinam/status/1259274688930263040,1.259274688930263e+18,1.2406157881610647e+18,Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://t.co/nbaABmpefj #BitChute,gopal_rathinam,,0,0,0,0,en,,,,plandemic documentary hidden agenda behind covid,2020-05-10,5,19,0.0,neutral
2020-05-09 23:43:25+00:00,https://twitter.com/karlwinn1/status/1259267763383595008,1.259267763383595e+18,2191561566.0,When you are bored after online classes. #bored #circuitbreaker #onlineclasses #COVID19 #Singapore #theater https://t.co/voXSUpxv3L,karlwinn1,Singapore,0,0,1,0,en,,,,bored online classes,2020-05-09,5,19,-0.4939,negative
2020-05-09 20:09:27+00:00,https://twitter.com/DelphineusPhoto/status/1259213915482923012,1.259213915482923e+18,224648030.0,Empty streets in Singapore. #covid19 #coronavirus #circuitbreakersg @ Singapore https://t.co/8EGN8EUYzP,DelphineusPhoto,Singapore,0,0,0,0,en,,,,empty streets singapore singapore,2020-05-09,5,19,-0.2023,negative
2020-05-09 13:18:40+00:00,https://twitter.com/JayYBrand/status/1259110539654922240,1.2591105396549222e+18,239464236.0,@putin looks like he has #Covid_19,JayYBrand,singapore,0,0,0,0,en,,,"[User(username='Putin', displayname='Vladimir Putin', id=13669222, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",looks like,2020-05-09,5,19,0.3612,positive
2020-05-09 12:07:25+00:00,https://twitter.com/janet_lcx/status/1259092610490093568,1.2590926104900936e+18,9.735022681242296e+17,"Singapore Circuit Breaker D-33
Another drink...
Golden kiwi smoothie...

#COVID19
#Covid_19
#Covid_19singapore
#SGUnited
#StayHome https://t.co/GlsxpcBaEO",janet_lcx,Singapore,0,0,0,0,en,,,,singapore circuit breaker d another drink golden kiwi smoothie,2020-05-09,5,19,0.0,neutral
2020-05-09 11:52:55+00:00,https://twitter.com/OrangeBubblez/status/1259088958396325889,1.259088958396326e+18,83354377.0,🎼 Home Sweet Home 🏡 is a #childhood #song we used to sing in elementary school 🤭 Not sure if the kids can recognise this song. It is one of the easiest to play on #Melodica 🎹 #Instrument #Music #Pianica  #StayHome #StayAtHome #circuitbreaker #circuitbreakersg #Singapore https://t.co/KXGMeyZZ3t,OrangeBubblez,Singapore,0,0,1,0,en,,,,home sweet home used sing elementary school sure kids can recognise song one easiest play,2020-05-09,5,19,0.8569,positive
2020-05-09 11:45:51+00:00,https://twitter.com/IMPORTANTMESSA8/status/1259087180158255104,1.259087180158255e+18,1.1790045654855803e+18,My friend....kept quiet pls #Covid_19 #WuhanVirus #tedrosliedpeopledied #WHO #China https://t.co/hSCPfWUbF9,IMPORTANTMESSA8,Hong Kong,0,3,1,0,en,,,,friend kept quiet pls,2020-05-09,5,19,0.0772,positive
2020-05-09 10:40:10+00:00,https://twitter.com/kenberger/status/1259070651165523969,1.259070651165524e+18,770781.0,"Robo-dogs now covid-patrol this park, but I didn't see one on my jog just now. (@ Bishan - Ang Mo Kio Park in Singapore) https://t.co/DfE4OawAEF https://t.co/Qv4eUOLmIm",kenberger,Singapore,0,0,0,0,en,,,,robo dogs now covid patrol park didn t see one jog just now bishan ang mo kio park singapore,2020-05-09,5,19,0.0,neutral
2020-05-09 10:35:34+00:00,https://twitter.com/GabrielSim/status/1259069495680753667,1.2590694956807537e+18,34572260.0,"#AI has shown promise in recent years in checking for #tumors and other lung anomalies. But some doctors said AI makes errors when it comes to #coronavirus. #COVID19
#HealthTech #DigitalHealth
https://t.co/UVquFxdqFR",GabrielSim,Singapore,0,0,0,0,en,,,,shown promise recent years checking lung anomalies doctors said ai makes errors comes,2020-05-09,5,19,-0.3506,negative
2020-05-09 08:46:41+00:00,https://twitter.com/BingggShenggg/status/1259042094942912512,1.2590420949429123e+18,3438866663.0,"《The Shakadalara 》 
SEQUEL 1

Stay tune for more... 👻

#JuFilms #THESHAKADALARA #THESHAKADALARATrailer #horrormovie #horrormovietrailer #circuitbreaker #circuitbreakersg #cbnothingtodo… https://t.co/BGxbKQ7fAT",BingggShenggg,Singapore,0,0,0,0,en,,,,shakadalara sequel stay tune,2020-05-09,5,19,-0.3804,negative
2020-05-09 08:42:26+00:00,https://twitter.com/eddielwp/status/1259041023914721280,1.2590410239147213e+18,273810005.0,"One of the panellists for Asia Pacific Federation of Human Resource Management Knowledge Sharing ""HRM Challenges of Post COVID-19"" on 9th May 2020. https://t.co/RoCZNCEkmM",eddielwp,Singapore,0,0,0,0,en,,,,one panellists asia pacific federation human resource management knowledge sharing hrm challenges post covid may,2020-05-09,5,19,0.4767,positive
2020-05-09 07:22:42+00:00,https://twitter.com/jbhavan/status/1259020955885723649,1.2590209558857236e+18,24496296.0,"Performers say they have a lot to teach the rest of the post-Covid-19 world. “We’re already used to working in an environment of risk. That’s something the rest of the normal world is just learning to do,” said Lotus Lain, a bisexual adult film actress. 
https://t.co/6Y2eLHM8hz",jbhavan,"Hong Kong, Singapore ",1,1,1,0,en,,,,performers say lot teach rest post covid world already used working environment risk thats something rest normal world just learning said lotus lain bisexual adult film actress,2020-05-09,5,19,-0.2732,negative
2020-05-09 07:17:00+00:00,https://twitter.com/pezer69/status/1259019522373226497,1.2590195223732265e+18,40892067.0,Out to run errand and pack lunch for the fam! #packlunchforkids #takeaway #circuitbreaker #circuitbreakersg #bugis #tiptopcurrypuff #bugisjunction #takeawaylunch #gwb5600 #gwb5600hr #gshocksg #gshocksquare… https://t.co/dD8fQjH5HP,pezer69,Singapore,0,0,0,0,en,,,,run errand pack lunch fam,2020-05-09,5,19,0.0,neutral
2020-05-09 06:46:25+00:00,https://twitter.com/AliIsBk1/status/1259011828799037440,1.2590118287990374e+18,1.1289896224642008e+18,IMF “warned the United States and China against rekindling a trade war that could weaken a recovery from the coronavirus pandemic.” But would Trump care?  Nope. https://t.co/AO0IMeHnHK,AliIsBk1,,0,0,0,0,en,,https://twitter.com/guardian/status/1259009731563315200,,imf warned united states china rekindling trade war weaken recovery coronavirus pandemic trump care nope,2020-05-09,5,19,0.431,positive
2020-05-09 06:20:36+00:00,https://twitter.com/BenAngYH/status/1259005331465740289,1.2590053314657403e+18,346585781.0,"Science Experiment Saturday.

theangboys having fun with michisawesome doing science experiments.

More educational activities for the kids.
.
.
.

#stayhome #kidsactivities #playtime #circuitbreaker #dadsforlifesg… https://t.co/7wQbe9g318",BenAngYH,Singapore,0,0,1,0,en,,,,science experiment saturday theangboys fun michisawesome science experiments educational activities kids,2020-05-09,5,19,0.5106,positive
2020-05-09 04:44:05+00:00,https://twitter.com/rjbanters/status/1258981042007896064,1.258981042007896e+18,8.43102584139264e+17,"My first attempt at making and baking the Kuih Tat or pineapple tart.

And the kitchen smells good right now.

#circuitbreaker #circuitbreakersg #circuitbreakersg2020 #homemadecookie #homemadepineappletart #sgbake… https://t.co/u3EiTDgT5O",rjbanters,Singapore,0,0,2,0,en,,,,first attempt making baking kuih tat pineapple tart kitchen smells good right now,2020-05-09,5,19,0.4404,positive
2020-05-09 04:35:52+00:00,https://twitter.com/palonemun/status/1258978973914001409,1.258978973914e+18,435833918.0,I swear if we still see lingard and pereira after this I will unleash covid-20,palonemun,drowning,0,0,1,0,en,,,,swear still see lingard pereira unleash covid,2020-05-09,5,19,-0.0516,negative
2020-05-09 02:56:53+00:00,https://twitter.com/bitlockr/status/1258954060931137536,1.2589540609311375e+18,1473596329.0,"The Unemployment rate is beyond devastating in the US: 

13% adult men
15.5% adult women
14.2% white
16.7% black
14.5% Asian
18.9% Hispanic

*source: https://t.co/hjHD2UEglt

#usa #Covid_19 #EconomicTsunami",bitlockr,"Beverly Hills, California",0,0,1,0,en,,,,unemployment rate beyond devastating us adult men adult women white black asian hispanic source,2020-05-09,5,19,-0.802,negative
2020-05-08 22:34:24+00:00,https://twitter.com/rosse_tdl/status/1258888006456442881,1.258888006456443e+18,9.51003964119466e+17,"#singapore #covi̇d19 #8thmay #2020 update.. #stayhopeful .. 😅✌🏼
.

#RosseStayHome 
#lifeofrosse 
#singapore🇸🇬 
#singaporeinsiders 
#singapore_insta 
#coronavirusoutbreak⚠️ 
#covid_19 
#coronavirusoutbreak 
#08052020… https://t.co/U8LJyQ90a7",rosse_tdl,,0,0,0,0,en,,,,d update,2020-05-08,5,19,0.6908,positive
2020-05-08 20:08:39+00:00,https://twitter.com/hossain_2021/status/1258851326605144064,1.258851326605144e+18,1239514004.0,"Thank you Government of Singapore. They are dealing with Covid 19 very wisely. Taking every step very carefully. The way it is serving the country's migrants in particular is undoubtedly commendable. I staying  in a 5 star hotel for isolation, Everything take care by sg gov. https://t.co/VuwrvcxY4l",hossain_2021,Singapore ,0,0,1,0,en,,,,thank government singapore dealing covid wisely taking every step carefully way serving country s migrants particular undoubtedly commendable staying star hotel isolation everything take care sg gov,2020-05-08,5,19,0.7837,positive
2020-05-08 15:51:18+00:00,https://twitter.com/reachtonikhil/status/1258786564898828288,1.2587865648988283e+18,296792543.0,@rohit11 Hopefully countries will open source covid vaccine research too!,reachtonikhil,Singapore,0,0,0,0,en,,,"[User(username='rohit11', displayname='Rohit Srivastwa 🇮🇳', id=13626212, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",hopefully countries open source covid vaccine research,2020-05-08,5,19,0.4574,positive
2020-05-08 15:46:44+00:00,https://twitter.com/maeganyip/status/1258785415311560705,1.2587854153115607e+18,34632030.0,"Can sustainability thrive in a pandemic - affected world?🚀🌎
Certainly, as this group of sustainable heroes have proven to showcase their challenges, success and relevancy against COVID-19 over the past 3 months. And… https://t.co/2MK8SzroRB",maeganyip,Singapore,0,0,0,0,en,,,,can sustainability thrive pandemic affected world certainly group sustainable heroes proven showcase challenges success relevancy covid past months,2020-05-08,5,19,0.8442,positive
2020-05-08 15:39:51+00:00,https://twitter.com/DavidAustinSing/status/1258783680253714433,1.2587836802537144e+18,490433905.0,US claims of China coronavirus lab leak an ‘attempt to distract’ from Trump’s own mistakes: Germany https://t.co/VAisFWeVrt via @scmpnews,DavidAustinSing,Singapore,0,0,1,0,en,,,"[User(username='SCMPNews', displayname='SCMP News', id=23922797, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",us claims china coronavirus lab leak attempt distract trumps mistakes germany,2020-05-08,5,19,-0.5994,negative
2020-05-08 14:48:44+00:00,https://twitter.com/Gothstable/status/1258770820043649025,1.258770820043649e+18,40220963.0,"Finally found the course I wanted! Signing up tomorrow, cant wait to complete this during my #CircuitBreaker period and look towards a Digital Marketing career :)",Gothstable,Sweden,0,0,2,0,en,,,,finally found course wanted signing tomorrow cant wait complete period look towards digital marketing career,2020-05-08,5,19,0.5093,positive
2020-05-08 12:25:34+00:00,https://twitter.com/markomontagne/status/1258734789697302530,1.2587347896973025e+18,503010774.0,"Help During COVID-19: We have created various documents for schools during COVID-19. 
Stay safe and we look forward to seeing you in the outdoors in the future! Click Link For Info! https://t.co/nigpKiZVvV https://t.co/eE7zg1jv2I",markomontagne,"Europe, Asia, Canada",0,1,2,0,en,,,,help covid created various documents schools covid stay safe look forward seeing outdoors future click link info,2020-05-08,5,19,0.8011,positive
2020-05-08 12:06:20+00:00,https://twitter.com/SirBrightHeart/status/1258729948480602112,1.2587299484806019e+18,78199671.0,"This is by far the longest period that I have not embraced my family. Covid, please stop.... I want to see my family in person already. I want to visit my Nanay (Mum) too! 😭 #OFW #Covid_19 #FightCovid19",SirBrightHeart,Somewhere Down The Road,0,0,0,0,en,,,,far longest period embraced family covid please stop want see family person already want visit nanay mum,2020-05-08,5,19,-0.4003,negative
